State,Provider Name,Address,City,Zip,Phone
CA,"VALROSE HOME HEALTH, INC                          ","22148 SHERMAN WAY BLVD, SUITE 202                                                                   ",CANOGA PARK         ,91303,8189320542
CA,"HOLISTIC CARE HOME HEALTH AGENCY, INC             ","10999 RIVERSIDE DRIVE, STE 308                                                                      ",TOLUCA LAKE         ,91602,3239570777
CA,"BEST CARE HOME HEALTH GROUP, INC                  ","126 SOUTH JACKSON STREET, SUITE 303                                                                 ",GLENDALE            ,91205,8182474444
CA,"SUPREME HEALTHCARE, INC.                          ",28312 CONSTELLATION RD SUITE A                                                                      ,VALENCIA            ,91355,8188301155
CA,CARE FOR ALL HEALTH SERVICES INC                  ,"126 S JACKSON ST, SUITE 204                                                                         ",GLENDALE            ,91205,8182400220
CA,RELIANT HOME HEALTHCARE SERVICES                  ,8880 BENSON AVENUE UNIT 118                                                                         ,MONTCLAIR           ,91763,9518189898
CA,"PRESTIGIOUS HOME HEALTH, INC                      ","1074 PARK VIEW DR, SUITE 103                                                                        ",COVINA              ,91724,6267220279
CA,"CRYSTAL CLEAR HOME HEALTH, INC                    ","1016 E BROADWAY, SUITE 109                                                                          ",GLENDALE            ,91205,8182417141
CA,COMMUNITY HOME HEALTH CARE SERVICES               ,1012 E COLORADO ST #270                                                                             ,GLENDALE            ,91205,8182447029
CA,"ALTHIA HOME HEALTHCARE, INC.                      ","3200 WILSHIRE BLVD, SUITE 311                                                                       ",LOS ANGELES         ,90010,2133896190
CA,"ELAN HOME HEALTH, INC                             ","9608 VAN NUYS BVLD, #204                                                                            ",PANORAMA CITY       ,91402,8188910097
CA,"EMC HOME HEALTH PROVIDERS, INC                    ","7851 WALKER STREET, SUITE 101                                                                       ",LA PALMA            ,90623,7145214476
CA,"OPTIMUM HOME HEALTH, INC                          ","5800 A HANNUM AVE, STE 215                                                                          ",CULVER CITY         ,90230,3103371200
CA,"AFFINITY HOME HEALTH, INC                         ",5767 UPLANDER WAY                                                                                   ,CULVER CITY         ,90230,3104000404
CA,"NOHO HOME HEALTH CARE, INC                        ",6422 1/2 COLDWATER CANYON AVE                                                                       ,N HOLLYWOOD         ,91606,4242684340
CA,"ST ROSE OF LIMA HEALTHCARE PROVIDER, INC          ","18200 YORBA LINDA BLVD, SUITE 211                                                                   ",YORBA LINDA         ,92886,7147775931
CA,"LEVEL HOME HEALTH, INC                            ","22961 TRITON WAY, UNIT B                                                                            ",LAGUNA HILLS        ,92653,9492060691
CA,NEIGHBORHOOD HOME HEALTH CARE                     ,"1650 E WALNUT ST, SUITE A                                                                           ",PASADENA            ,91106,6265845923
CA,"GLOBAL HEALTHCARE SERVICES, LLC                   ","400 12TH STREET, SUITE 25                                                                           ",MODESTO             ,95354,2095499875
CA,24-7 QUALITY INFUSION AND HOME HEALTH INC         ,2659 TOWNSGATE RD STE 132                                                                           ,WESTLAKE VILLAGE    ,91361,8054946700
CA,"D & B HEALTH CARE PROFESSIONALS BURBANK, INC      ","12140 ARTESIA BLVD, SUITE 202                                                                       ",ARTESIA             ,90701,8188488887
CA,SHAPIRA & STEIN HOME HEALTHCARE AGENCY            ,"4741 LAUREL CANYON BLVD, SUITE 208                                                                  ",VALLEY VILLAGE      ,91607,8189856800
CA,MIRACLE LIFE HOME HEALTH INC                      ,2829 N GLENOAKS BLVD SUITE 105                                                                      ,BURBANK             ,91504,8185462382
CA,GRACE HOME HEALTH NURSING SERVICES                ,6101 CHERRY AVENUE SUITE 206                                                                        ,FONTANA             ,92336,9094637400
CA,"INFINITY CARE SERVICES, INC                       ","1325 N CENTER STREET, SUITE 2A                                                                      ",STOCKTON            ,95202,2092640300
CA,"HEALTHWAYS HOME HEALTH SERVICES, INC              ","34 EXECUTIVE PARK, SUITE 212                                                                        ",IRVINE              ,92614,9497248889
CA,"PROVIDENT HOME HEALTHCARE, INC                    ",7950 SILVERTON AVE SUITE 114                                                                        ,SAN DIEGO           ,92126,8585300442
CA,OPTIMA HOME HEALTH SERVICES                       ,"2025 CHICAGO AVENUE, SUITE A-12                                                                     ",RIVERSIDE           ,92507,9516827555
CA,"BENEFICIAL HOME HEALTH SERVICES, INC              ","770 SOUTH BREA BLVD, SUITE #217                                                                     ",BREA                ,92821,7142560756
CA,"OPTIMA HEALTH CARE SERVICES, INC                  ",235 EAST BROADWAY SUITE 920                                                                         ,LONG BEACH          ,90802,5629838999
CA,ACACIA HOME HEALTH SERVICES                       ,"1616 VICTORY BLVD, SUITE 205                                                                        ",GLENDALE            ,91201,8182412200
CA,"CAREWELL HOME HEALTH, INC                         ","12630 BROOKHURST ST, SUITE E                                                                        ",GARDEN GROVE        ,92840,7145309750
CA,VALLEY HOME HEALTH                                ,2511 WEST SHAW AVENUE SUITE 101                                                                     ,FRESNO              ,93711,5592224060
CA,RITE CARE HOME HEALTH                             ,14144 VENTURA BLVD STE 304                                                                          ,SHERMAN OAKS        ,91423,8189889444
CA,"PLANET HOME HEALTH CARE, INC                      ","221 E GLENOAKS BLVD, STE 240                                                                        ",GLENDALE            ,91207,8182420720
CA,"TENDER LOVING TOUCH HOME HEALTH, INC              ",12517 CRENSHAW BLVD                                                                                 ,HAWTHORNE           ,90250,3239334633
CA,"HEALTHY CHOICE HOME CARE, INC                     ","14827 VENTURA BLVD, SUITE 216                                                                       ",VAN NUYS            ,91403,8187872482
CA,"IBOLIT HOME HEALTH, INC                           ","221 WEST ALAMEDA AVENUE, SUITE 202                                                                  ",BURBANK             ,91502,8188457770
CA,"GUARDIAN HOME HEALTH, INC                         ","1101 E BROADWAY, SUITE 107                                                                          ",GLENDALE            ,91205,8182918444
CA,DESERT OASIS HEALTHCARE-HOME HEALTH SERVICES      ,255 NORTH EL CIELO ROAD STE C-308                                                                   ,PALM SPRINGS        ,92262,7603468254
CA,MERIDIAN HOME HEALTH                              ,"3900 NEWPARK MALL ROAD, SUITE 209                                                                   ",NEWARK              ,94560,5107939255
CA,"VICTORY HOME HEALTH CARE, INC                     ",909 S VICTORY BLVD                                                                                  ,BURBANK             ,91502,8188482099
CA,"PRIVILEGE HOME SERVICES, INC                      ",11395 183RD STREET                                                                                  ,CERRITOS            ,90703,5624680888
CA,"ALL-ACCESS HOME HEALTH, INC                       ",144 N GLENDALE AVE SUITE 302                                                                        ,GLENDALE            ,91206,8182404663
CA,FLORENCE HOME HEALTH CARE                         ,2521 E THOUSAND OAKS BLVD                                                                           ,THOUSAND OAKS       ,91362,8054971674
CA,MAGNIFICENT HEALTHCARE SYSTEMS INC                ,5924 E LOS ANGELES AVE STE 5                                                                        ,SIMI VALLEY         ,93063,8055266888
CA,"SERENITY HOME HEALTH CARE, INC                    ","20335 VENTURA BLVD, SUITE 105                                                                       ",WOODLAND HILLS      ,91364,8187037379
CA,CAMARILLO SKILLED HOME HEALTH LLC                 ,450 ROSEWOOD AVE STE 213                                                                            ,CAMARILLO           ,93010,8059872888
CA,"IN HOME HEALTHCARE, INC                           ",1280 E COOLEY DRIVE SUITE 7                                                                         ,COLTON              ,92324,9098241112
CA,GIFTED ARMS HOME HEALTHCARE SERVICES              ,"1701 WESTWIND DRIVE, SUITE 106                                                                      ",BAKERSFIELD         ,93301,6613229207
CA,"NATIONAL HOME HEALTH SERVICES, INC                ","2880 ZANKER ROAD, SUITE 101                                                                         ",SAN JOSE            ,95134,4087861035
CA,"ADVANCED HOME HEALTH NORTHBAY, INC                ","1100 ROSE DRIVE, SUITE 160                                                                          ",BENICIA             ,94510,7076432100
CA,INNERJOY HOME HEALTH SERVICES INC                 ,1965 YOSEMITE AVE STE 120                                                                           ,SIMI VALLEY         ,93063,8183599447
CA,"METROPOLITAN HEALTHCARE, INC                      ","4929 WILSHIRE BLVD,  SUITE 945                                                                      ",LOS ANGELES         ,90010,3239602533
CA,HANA HOME CARE                                    ,2140 WEST OLYMPIC BLVD  SUITE 501                                                                   ,LOS ANGELES         ,90006,2133836333
CA,"GOLDEN SEAL HOME HEALTH, INC                      ","1711 WEST TEMPLE STREET, SUITE 7607                                                                 ",LOS ANGELES         ,90026,2133817370
CA,NURSING RESOURCES                                 ,"31080 UNION CITY BLVD, SUITE 203                                                                    ",UNION CITY          ,94587,5107457878
CA,SUNCREST HOME HEALTH SERVICES INC                 ,4959 PALO VERDE STREET SUITE 206A-2                                                                 ,MONTCLAIR           ,91763,9093991122
CA,BONUM OF OC HOME HEALTH SERVICES                  ,"2081 BUSINESS CENTER DR, STE 128                                                                    ",IRVINE              ,92612,9493835380
CA,"PRESTIGE HOME HEALTH CARE, INC                    ","601 N VERMONT AVENUE, SUITE 103                                                                     ",LOS ANGELES         ,90004,3236440607
CA,"DIVINE GRACE HOME HEALTH, INC                     ",512 E WILSON AVENUE SUITE 401                                                                       ,GLENDALE            ,91206,8189565872
CA,"OPEN ARMS HOME HEALTH CARE, INC                   ",10117 SEPULVEDA BLVD SUITE 103                                                                      ,MISSION HILLS       ,91345,3106455450
CA,MATRIX HOME HEALTH                                ,"19562 VENTURA BLVD, SUITE 209                                                                       ",TARZANA             ,91356,8183437800
CA,"ADVANCE HOME CARE, INC                            ","1903 GLENOAKS ST, SUITE B                                                                           ",BURBANK             ,91504,8188482100
CA,"SUPREME VISITING NURSES, INC.                     ","550 EAST CARSON PLAZA DRIVE, SUITE 104                                                              ",CARSON              ,90746,3108089020
CA,"ANG HEALTH CARE, INC                              ","6693 FOLSOM AUBURN ROAD, SUITE M                                                                    ",FOLSOM              ,95630,9169900930
CA,"INDEPENDENCE HOME HEALTH, INC                     ","7200 VINELAND AVE., SUITE. 210                                                                      ",SUN VALLEY          ,91352,8187640997
CA,"PLEASURE HOME HEALTH, INC                         ",315 ARDEN AVE SUITE 24                                                                              ,GLENDALE            ,91203,8182435300
CA,ALERT HOME HEALTH CARE                            ,"11501 DUBLIN BOULEVARD, SUITE 200                                                                   ",DUBLIN              ,94568,9255582798
CA,"WEST COAST HOME HEALTH CARE, INC                  ",12011 VICTORY BLVD SUITE 203                                                                        ,N HOLLYWOOD         ,91606,6267968949
CA,"JM HOMECARE SOLUTIONS, INC                        ",625 SOUTH PALM STREET SUITE E                                                                       ,LA HABRA            ,90631,5622661299
CA,"ATRIUM HOME HEALTH, INC                           ","1901 EAST LAMBERT RD, SUITE 207                                                                     ",LA HABRA            ,90631,5626913888
CA,"INDEPENDENCE HOME HEALTHCARE, INC                 ",135 W WALNUT ST                                                                                     ,GARDENA             ,90248,3105231905
CA,"COAST TO COAST HOME HEALTH CARE, INC.             ",14852 VENTURA BLVD SUITE 207                                                                        ,SHERMAN OAKS        ,91403,8187844404
CA,"VALLEY HOME HEALTH CARE, INC                      ","1545 N VERDUGO RD, SUITE 207                                                                        ",GLENDALE            ,91208,8184090918
CA,"DIAMOND HOME HEALTH, INC                          ",556 N DIAMOND BAR BLVD                                                                              ,DIAMOND BAR         ,91765,9093969888
CA,BROOKDALE HOME HEALTH                             ,"19312 HIGHWAY 12, SUITE B                                                                           ",SONOMA              ,95476,7079398535
CA,"ASHERAH HOME & PALLIATIVE CARE, INC               ","2117 N LAKE AVE, STE 202                                                                            ",ALTADENA            ,91001,8188468483
CA,"MILLENNIUM HOME HEALTH CARE, INC                  ","13758 VICTORY BLVD, SUITE 208                                                                       ",VAN NUYS            ,91401,8187798902
CA,"ST PAUL HOME HEALTH SERVICES, INC                 ",14431 HAMLIN STREET SUITE 202                                                                       ,VAN NUYS            ,91401,8184881485
CA,"TOP CHOICE HOME HEALTHCARE, INC.                  ","539 N GLENOAKS BLVD, STE 201                                                                        ",BURBANK             ,91502,8186988282
CA,"FIRST AID HOME HEALTH CARE, INC                   ","337 E MAGNOLIA BLVD, UNIT A                                                                         ",BURBANK             ,91502,8185633337
CA,"ASAP HOME HEALTH PROVIDERS, INC                   ","1129 N GAREY AVENUE, STE B                                                                          ",POMONA              ,91767,9098680300
CA,"GOLDEN CENTURY HOME HEALTH CARE, INC              ","4116 W MAGNOLIA BLVD, SUITE 205                                                                     ",BURBANK             ,91505,8188409500
CA,ALLIED HOME HEALTH CARE CORPORATION               ,15220 CENTRAL AVENUE UNIT A                                                                         ,CHINO               ,91710,9096276225
CA,LOYAL HOME HEALTH CARE INC                        ,2139 TAPO ST STE 208                                                                                ,SIMI VALLEY         ,93063,8055831233
CA,PREMIER HEALTHCARE SERVICES LLC                   ,"2020 CAMINO DEL RIO NORTH, SUITE 600                                                                ",SAN DIEGO           ,92108,6195746744
CA,"TITUS HOME HEALTH CARE, INC                       ","144  S 1ST STREET, STE 101                                                                          ",BURBANK             ,91502,8187802600
CA,"BLESSED HEALTH CARE PROVIDER, INC                 ","271 EAST WORKMAN STREET, STE 201                                                                    ",COVINA              ,91723,6268582319
CA,COMPANION HOME HEALTH CARE CORPORATION            ,"8130 FLORENCE AVE, STE 150                                                                          ",DOWNEY              ,90240,5629065056
CA,"PACIFIC RIM HOME HEALTH, INC                      ",430 S GARFIELD AVENUE SUITE 315                                                                     ,ALHAMBRA            ,91801,2133519982
CA,DEPENDABLE NURSING LLC                            ,"5055 AVENIDA ENCINAS, SUITE 120                                                                     ",CARLSBAD            ,92008,7606020583
CA,HOME HEALTH ALLIANCE                              ,"1 NORTH MAIN STREET, SUITE 1                                                                        ",MILPITAS            ,95035,4082637102
CA,SEAPORT HOME HEALTH                               ,"5473 KEARNY VILLA ROAD, SUITE 100                                                                   ",SAN DIEGO           ,92123,8586345870
CA,"ALSA HOME HEALTH CARE, INC                        ","640 SOUTH SUNSET AVENUE, SUITE 109                                                                  ",WEST COVINA         ,91790,6268444357
CA,"CITY OF ANGELS HOME HEALTH, INC                   ","21707 HAWTHORNE BLVD, SUITE 202                                                                     ",TORRANCE            ,90503,3103037909
CA,"RINALDI HOME HEALTH CARE, INC                     ","11565 LAUREL CANYON BLVD, SUITE 207                                                                 ",SAN FERNANDO        ,91340,8188981100
CA,"NOBLE HOSPICE & HOME HEALTH CARE, INC             ",41305 ALBRAE STREET                                                                                 ,FREMONT             ,94538,5106839100
CA,GOLDEN ANGELS HOME HEALTH CARE                    ,"43136 CHRISTY STREET, SUITE 112                                                                     ",FREMONT             ,94538,5106834600
CA,JMJ HOME HEALTH SERVICES                          ,"1181 CENTRAL BLVD, SUITE A                                                                          ",BRENTWOOD           ,94513,9256341100
CA,ACES HOME HEALTHCARE SERVICES INC                 ,4959 PALO VERDE ST STE 203 A                                                                        ,MONTCLAIR           ,91763,9094474444
CA,"HEALTHPOINT HOME HEALTH, INC                      ",3120 WILLOW AVE SUITE 102                                                                           ,CLOVIS              ,93612,5594127953
CA,ST MARY HIGH DESERT HOME HEALTH                   ,17081 MAIN STREET                                                                                   ,HESPERIA            ,92345,9099840400
CA,ANGELICARE HOME HEALTH INC                        ,"12598 CENTRAL AVENUE, SUITE 210                                                                     ",CHINO               ,91710,9094642273
CA,"NURSES AND ANGELS HOME HEALTH, INC                ",609 N BUNKER HILL AVE                                                                               ,LOS ANGELES         ,90012,2136130668
CA,"PATRIOT HOME HEALTH CARE, INC                     ","440 WEST COLORADO ST, SUITE 215                                                                     ",GLENDALE            ,91204,8185510757
CA,TEAM NURSES HOME HEALTH SERVICES                  ,1815 NORTH D STREET                                                                                 ,SAN BERNARDINO      ,92405,9518978002
CA,MISSION HOSPICE AND HOME CARE                     ,"1670 SOUTH AMPHLETT BLVD., SUITE 300                                                                ",SAN MATEO           ,94402,6505541000
CA,"HORIZON HEALTH CARE SYSTEMS, INC                  ","2488 TAPO STREET, SUITE #1                                                                          ",SIMI VALLEY         ,93063,8055272139
CA,"PRESTIGE HOME HEALTH SERVICES, INC                ","4212 N PERSHING AVENUE, SUITE A-7                                                                   ",STOCKTON            ,95207,2094780758
CA,"PREMIER HEALTHCARE SERVICES, LLC                  ",650 EAST HOSPITALITY LANE                                                                           ,SAN BERNARDINO      ,92408,9098900448
CA,"PREMIER HEALTHCARE SERVICES, LLC                  ",13949 VENTURA BLVD                                                                                  ,SHERMAN OAKS        ,91423,8189869940
CA,MHIRAMARC MANAGEMENT LLC HOME HEALTH SERVICES     ,7473 FOOTHILL BLVD                                                                                  ,TUJUNGA             ,91042,8183529561
CA,"CONCORDIA HEALTH CARE PROVIDER, INC               ",2225 W COMMONWEALTH AVE   SUITE 305                                                                 ,ALHAMBRA            ,91803,6262817400
CA,HOME HEALTH ANGELS                                ,340 S FARRELL DRIVE  SUITE A-204                                                                    ,PALM SPRINGS        ,92262,7606992473
CA,"AT HOME HEALTH SERVICES, INC                      ","5530 CORBIN AVE, SUITE 228                                                                          ",TARZANA             ,91356,8187573333
CA,"TRI-CARE HOME HEALTH SERVICES, INC.               ","14126 SHERMAN WAY, SUITE 11                                                                         ",VAN NUYS            ,91405,8187790654
CA,"ACCESS HOME HEALTH CARE, LLC                      ",18445 VANOWEN STREET                                                                                ,RESEDA              ,91335,8182772000
CA,SENSICARE HOME HEALTH INC                         ,"222 N MOUNTAIN AVENUE, SUITE 214                                                                    ",UPLAND              ,91786,9099498833
CA,BEST HOME HEALTH CARE INC                         ,1630 E FRANCIS STREET SUITE K                                                                       ,ONTARIO             ,91761,9099239303
CA,"PREMIER HEALTHCARE SERVICES, LLC                  ","ONE BETTER WORLD CIR, SUITE #120                                                                    ",TEMECULA            ,92590,9515878100
CA,"SUPERIOR CARE HOME HEALTH AGENCY, INC             ",11755 N VICTORY BLVD UNIT 100B                                                                      ,NORTH HOLLYWOOD     ,91606,8185068888
CA,"SOCAL HOME HEALTH, INC                            ","1241 S GLENDALE AVE, SUITE 304A                                                                     ",GLENDALE            ,91205,8182402227
CA,"OUR LADY OF LOURDES HOME HEALTH, INC              ","8560 VINEYARD AVENUE, SUITE 406                                                                     ",RANCHO CUCAMONGA    ,91730,9099444844
CA,"FOREMOST HOME HEALTH CARE, INC                    ",7033 W SUNSET BLVD SUITE 314                                                                        ,LOS ANGELES         ,90028,3239539392
CA,"ST LUKE HOME HEALTH CARE, INC                     ","412 WEST BROADWAY, SUITE 216                                                                        ",GLENDALE            ,91204,8189569878
CA,ACA HOME HEALTH CARE INC                          ,223 E THOUSAND OAKS BLVD STE 407                                                                    ,THOUSAND OAKS       ,91360,8054972773
CA,"HELPING HANDS HOME HEALTH CENTER, INC             ","2116 WILSHIRE BLVD, SUITE 248                                                                       ",SANTA MONICA        ,90403,3105813500
CA,"PERFECT TOUCH HOME HEALTH CARE, INC               ","7250 BEVERLY BLVD,  SUITE 205-206                                                                   ",LOS ANGELES         ,90036,3238521959
CA,"PREMIER HEALTHCARE SERVICES, LLC                  ","28202 CABOT RD, SUITE 450                                                                           ",LAGUNA NIGUEL       ,92677,9493478232
CA,"FIVE STAR QUALITY HEALTHCARE, INC                 ","541 W COLORADO BLVD, SUITE 322                                                                      ",GLENDALE            ,91204,8185076469
CA,"PREMIER HEALTHCARE SERVICES, LLC                  ","1000 ATLANTIC AVENUE, SUITE 112                                                                     ",ALAMEDA             ,94501,5105682201
CA,"TRUEMED, INC                                      ","400 OYSTER POINT BLVD, SUITE 201                                                                    ",SOUTH SAN FRANCISCO ,94080,6505888331
CA,"PROHEALTH HOME CARE SERVICES, INC.                ","4221 WILSHIRE BLVD., SUITE 135                                                                      ",LOS ANGELES         ,90010,3239320773
CA,"NATIONAL HOME HEALTH SERVICES-WEST, INC           ","2092 OMEGA ROAD, SUITE J                                                                            ",SAN RAMON           ,94583,4087861035
CA,"FAITH & HOPE HOME HEALTH, INC.                    ",425 S VICTORY BLVD                                                                                  ,BURBANK             ,91502,8185591460
CA,VALENCIA HOME CARE                                ,"1508 W VERDUGO AVENUE, SUITE B                                                                      ",BURBANK             ,91506,8185563321
CA,"GENTLE CARE HOME HEALTH SERVICES, INC             ","5530 CORBIN AVENUE,  #375                                                                           ",TARZANA             ,91356,8183850185
CA,BLIZE HEALTHCARE                                  ,"750 ALFRED NOBEL DR, SUITE 204                                                                      ",HERCULES            ,94547,5106478057
CA,HEALTH PLUS HOME HEALTH CARE INC                  ,2251 SAN DIEGO AVENUE                                                                               ,SAN DIEGO           ,92110,6192232779
CA,"ST JAMES HOME HEALTH, INC                         ","16 CORNING AVENUE, SUITE 246                                                                        ",MILPITAS            ,95035,4082492475
CA,CHOICE HOME HEALTH SERVICES                       ,"14101 VALLEY HEART DR, STE 200                                                                      ",SHERMAN OAKS        ,91423,8188944151
CA,24/7 HOME HEALTH SERVICES                         ,4448 EAGLE ROCK BLVD  SUITE F                                                                       ,LOS ANGELES         ,90041,8184485500
CA,HEALTH AT HOME                                    ,"1590 OAKLAND ROAD, SUITE B114                                                                       ",SAN JOSE            ,95131,4084373054
CA,"CURING HANDS HOME HEALTH, INC                     ",1036 N LAKE ST                                                                                      ,BURBANK             ,91502,8188434444
CA,"PACIFIC COAST HOME HEALTH SERVICES, LLC           ","3807 WILSHIRE BLVD, SUITE 920                                                                       ",LOS ANGELES         ,90010,2133815552
CA,"24-SEVEN HOME HEALTH, INC                         ",648 SOUTH BARRANCA AVE                                                                              ,COVINA              ,91723,9095930900
CA,OPTIMAL HOME HEALTH                               ,"18455 BURBANK BLVD, STE 407                                                                         ",TARZANA             ,91356,8187862489
CA,THA HOME HEALTH CARE INC                          ,5050 PALO VERDE STREET SUITE 201                                                                    ,MONTCLAIR           ,91763,9093981520
CA,LOVING CARE TO YOU                                ,7 MT LASSEN DRIVE SUITE D-116                                                                       ,SAN RAFAEL          ,94903,4154995100
CA,"ZELOMARA PLUS HOME HEALTH, INC                    ",520 N BROOKHURST ST SUITE 202                                                                       ,ANAHEIM             ,92801,6572309245
CA,BRIDGE HOME HEALTH                                ,"5090 SHOREHAM PLACE, SUITE 109                                                                      ",SAN DIEGO           ,92122,6027903300
CA,"EVERLOVING HOME HEALTH, INC.                      ",6930 OWENSMOUTH AVE SUITE 300                                                                       ,CANOGA PARK         ,91303,8185644718
CA,"PROHEALTH HOMECARE AGENCY, INC                    ","11755 VICTORY BLVD, SUITE 290                                                                       ",NORTH HOLLYWOOD     ,91606,8187601960
CA,RIVER VALLEY HOME HEALTH                          ,"149350 UKIAH TRAIL, SUITE 102                                                                       ",BIG RIVER           ,92242,7606655255
CA,ODOS HOME HEALTH INC                              ,"9225 DOWDY DRIVE, SUITE 218                                                                         ",SAN DIEGO           ,92126,8582296209
CA,"PROMPT HOME HEALTH, INC                           ","5300 SANTA MONICA BLVD, STE 201                                                                     ",LOS ANGELES         ,90029,3234640300
CA,"COMPASSIONATE CARE HOME HEALTH, INC.              ","2235 NORTH LAKE AVE., SUITE 209                                                                     ",ALTADENA            ,91001,6267913300
CA,"VALLEY'S BEST HOME HEALTH, INC                    ",130 COOK AVENUE SUITE 105                                                                           ,PASADENA            ,91107,6263564292
CA,AMITY HOME HEALTH CARE INC                        ,"27171 CALAROGA AVENUE, SUITES 100, 4 & 5                                                            ",HAYWARD             ,94545,5107859088
CA,"SEQUOIA HOME HEALTH, INC                          ",900 POLLASKY AVE                                                                                    ,CLOVIS              ,93612,5597654315
CA,"CROSS CARE, INC                                   ","4055 WILSHIRE BLVD, SUITE 205                                                                       ",LOS ANGELES         ,90010,2133843711
CA,"PREMIER HEALTHCARE SERVICES, LLC                  ","338 VIA VERA CRUZ, SUITE 210                                                                        ",SAN MARCOS          ,92078,7607440215
CA,"EXCELLENCE HOME HEALTH PROVIDER, INC              ",4050 KATELLA AVE STE # 204                                                                          ,LOS ALAMITOS        ,90720,7149056708
CA,"UNIFIED CARE PROVIDERS, INC                       ","6 VENTURE, SUITE 210                                                                                ",IRVINE              ,92618,9497880907
CA,MODERN HOME HEALTH CARE INC                       ,"3130 BONITA ROAD, SUITE 103                                                                         ",CHULA VISTA         ,91910,6194766619
CA,"PROHEALTH HOME CARE, INC                          ","2125 OAK GROVE ROAD, SUITE 124 A & B                                                                ",WALNUT CREEK        ,94598,9258919932
CA,"M.G.A. HOME HEALTH SERVICES, INC.                 ","2112 WEST WHITTIER BLVD, SUITE 104                                                                  ",MONTEBELLO          ,90640,3237270503
CA,"NCA HOME HEALTH CARE, INC                         ","10523 BURBANK BLVD, #109                                                                            ",NORTH HOLLYWOOD     ,91601,8189801180
CA,"KIND HANDS, INC                                   ",12340 SANTA MONICA BLVDSUITE 227                                                                    ,LOS ANGELES         ,90025,3103833706
CA,GUARDIAN ANGEL HOME CARE INC                      ,"647 EAST E STREET, SUITE 105                                                                        ",ONTARIO             ,91764,9099830120
CA,VITAL CARE HEALTH SYSTEMS                         ,"444 CAMINO DEL RIO SOUTH, SUITE 219                                                                 ",SAN DIEGO           ,92108,6192917888
CA,"SIGNATURE HOME HEALTH CARE, INC                   ","9025 WILSHIRE BLVD, SUITE 205                                                                       ",BEVERLY HILLS       ,90211,3102780104
CA,"HOME HEALTH 2U, INC                               ",273 W. ALAMEDA AVE                                                                                  ,BURBANK             ,91502,8185020200
CA,"CAREONE HOME HEALTH AND HOSPICE, INC              ","2813 COFFEE ROAD, BUILDING C-2                                                                      ",MODESTO             ,95355,2096328888
CA,"A1 UNLIMITED HOME HEALTH CARE, INC                ","4430 SANTA MONICA BOULEVARD, SUITE 203                                                              ",LOS ANGELES         ,90029,3232858169
CA,"DIRECT PROVIDER OF HEALTHCARE SERVICES, INC       ",9320 BASELINE ROAD SUITE B                                                                          ,RANCHO CUCAMONGA    ,91701,9094838311
CA,"GUARDIAN ANGEL HOME CARE, INC                     ","2030 EAST 4TH STREET, #132                                                                          ",SANTA ANA           ,92705,7145427700
CA,"GENTLE TOUCH HOME HEALTH CARE, INC.               ",6342 COLDWATER CANYON AVE.                                                                          ,N HOLLYWOOD         ,91606,8183813565
CA,"COASTAL CARE, INC                                 ","21707 HAWTHORNE BLVD, SUITE 106                                                                     ",TORRANCE            ,90503,3105433211
CA,"WE CARE HOME HEALTH, INC                          ",2740 MAGNOLIA BLVD SUITE 206                                                                        ,BURBANK             ,91505,8188028343
CA,SAN LORENZO HOME HEALTH                           ,4021 N FRESNO STREET #105                                                                           ,FRESNO              ,93726,5592300516
CA,AMAX HOME HEALTH INC                              ,11911 ARTESIA BLVD SUITE 206                                                                        ,CERRITOS            ,90701,3103738885
CA,"BLUE RIBBON HOME HEALTH, INC                      ","4020 WEST MAGNOLIA BLVD, SUITE I                                                                    ",BURBANK             ,91505,8188451900
CA,"HOME HEALTH PLUS SERVICES, INC                    ","50 EAST FOOTHILL BLVD, STE 201                                                                      ",ARCADIA             ,91006,6263434336
CA,"HARVARD HEALTH SERVICES, INC                      ","126 SOUTH JACKSON  ST, SUITE 205                                                                    ",GLENDALE            ,91205,8185029996
CA,"VALLEY CARE HOME HEALTH, INC.                     ","353 E ANGELENO AVE, STE J                                                                           ",BURBANK             ,91502,8185563611
CA,"SANITY HOME HEALTH SERVICES, INC                  ","1321 E COLORADO ST, UNIT M                                                                          ",GLENDALE            ,91205,3102595207
CA,"WE CARE HOME CARE AND HOSPICE, INC.               ",46723 FREMONT BOULEVARD                                                                             ,FREMONT             ,94538,5106512100
CA,ADVANCED HOME HEALTH SAN DIEGO INC                ,"8996 MIRAMAR ROAD, SUITE 220                                                                        ",SAN DIEGO           ,92126,8586738880
CA,"HEALTHY LIVING AT HOME-SAN DIEGO, LLC             ","9444 WAPLES STREET, SUITE 450                                                                       ",SAN DIEGO           ,92121,8558048560
CA,"ADVANCED HOME CARE SERVICES, INC                  ",981 CORPORATE CENTER DR SUITE 215                                                                   ,POMONA              ,91768,6268505060
CA,ARISE HOME CARE CORP                              ,"1420 N. CLAREMONT BLVD, UNIT 203B                                                                   ",CLAREMONT           ,91711,9096252502
CA,HEALTHWISE HOME HEALTH CARE INC                   ,"1615 SWEETWATER ROAD, SUITE 1                                                                       ",NATIONAL CITY       ,91950,6194744699
CA,ALL AMERICANS CHOICE HOME HEALTH INC              ,2619 S WATERMAN AVENUE SUITE C                                                                      ,SAN BERNARDINO      ,92408,9094209277
